epoch,loss,lr,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
91,6.499720038603603e-05,0.001,0.006371406713293658,0.7742732699182299,0.0004175743677187711,0.016121344916522503,1.9161865015029906
92,5.608868956187507e-05,0.001,0.005889085375600391,0.7207833712630801,0.0003680862649343908,0.01438176192343235,1.6985318546295165
93,6.2251579332547e-05,0.001,0.006123541500833299,0.7300937663979,0.0005841952520422637,0.019656340353190898,2.451792526245117
94,6.572457851951994e-05,0.001,0.006356532781488366,0.7743960718313853,0.00034713442611973734,0.014223898075520993,1.6822265014648436
95,5.445971211156575e-05,0.001,0.005767085067927838,0.6834746361176173,0.00036251812963746487,0.014523998245596886,1.7540401077270509
96,6.082832744545562e-05,0.001,0.006144236885839038,0.7405510722928577,0.00046512567799072713,0.016739383392035963,1.908648832321167
97,5.858063023899578e-05,0.001,0.006023872655298974,0.7277801896598604,0.00034777056251186875,0.014140981800854206,1.6813990774154663
98,5.137145232017954e-05,0.001,0.005619622661007775,0.6858551791773903,0.0005092413885286077,0.016834783159196377,1.9185786323547362
99,5.429676094758583e-05,0.001,0.005695140781501929,0.6643623750209808,0.00047152898635249586,0.016548165217041968,1.8224207944869995
100,5.477804057591129e-05,0.001,0.0058284553819232515,0.7030655677318574,0.0003377417257288471,0.013912764139473439,1.6450532417297363
101,5.533315889543802e-05,0.001,0.005866969819698069,0.7269380831453536,0.00038013203686568887,0.014983436822891235,1.8711758708953858
102,5.36429744542046e-05,0.001,0.0057879240504569475,0.6991432242393494,0.00039676115172915163,0.014917807646095753,1.7107240810394286
103,5.074119638124507e-05,0.001,0.0055868654805752965,0.6735359541707568,0.00041714721289463344,0.01604083389043808,2.014859523773193
104,5.492958723415439e-05,0.001,0.005795498372779952,0.6877382952372233,0.0004412690841127187,0.01657674518227577,2.022026363372803
105,5.482675199891674e-05,0.001,0.005874725168777837,0.7221625000105963,0.0004349837373010814,0.015373496294021606,1.7237929182052611
106,5.143883079452078e-05,0.001,0.005603150832984183,0.6746112406783634,0.00047288494219537827,0.01631431610882282,1.8712468347549438
107,5.7290587111411796e-05,0.001,0.005923377590046988,0.7085214550627602,0.00034346340829506514,0.013972403042018414,1.6422358074188232
108,3.181936826270733e-05,0.0005,0.004435674724479516,0.5369179613192876,0.0004063148053828627,0.015405218556523322,1.7459426984786988
109,2.7988542311504714e-05,0.0005,0.004131950782405006,0.493065974328253,0.0003435891208937392,0.014204678550362587,1.685803219795227
110,2.852074754122845e-05,0.0005,0.004245655790799194,0.5192904809845819,0.0003553466061130166,0.014337290689349174,1.7285830659866332
111,2.5350990243573002e-05,0.0005,0.003938556706739796,0.4753682701587677,0.00040902620716951787,0.0154027214422822,1.7597431468963622
112,2.6858259707296385e-05,0.0005,0.00409663702464766,0.5007044092549218,0.00033559915842488406,0.013840125106275082,1.6324163932800293
113,2.482145020318664e-05,0.0005,0.003908595080176989,0.47399091033140817,0.0003451723485486582,0.013994013674557208,1.661451620578766
114,2.8257960664834375e-05,0.0005,0.004136656111313237,0.4815970769988166,0.00037159350409638137,0.014385338470339775,1.7187914991378783
115,2.4907982374214853e-05,0.0005,0.003918897464043564,0.4784433645804723,0.00035281262383796277,0.014329458378255368,1.7243924255371095
116,2.5314556589364657e-05,0.0005,0.003987048795653714,0.49530039163430534,0.0003415807477431372,0.014093047358095646,1.6727292194366454
117,2.6550358705612273e-05,0.0005,0.004058238976531558,0.49796036273903316,0.00036147799191530794,0.014452888123691082,1.6961246728897095
118,2.4769669688895294e-05,0.0005,0.003919051806959841,0.47549071824550626,0.0003553990959189832,0.014540661320090294,1.7660727519989015
119,2.515085740530291e-05,0.0005,0.003965682913031843,0.49490848494900597,0.0003431728819850832,0.013979240618646145,1.6696928200721741
120,2.5742752592123e-05,0.0005,0.003943418512741725,0.46825504223505654,0.00034782196709420534,0.014292401872575283,1.7089128580093385
121,2.5410097921343955e-05,0.0005,0.003975134395062923,0.4877716055578656,0.00033823296590708196,0.013840435475111008,1.6350739040374755
122,2.628778761855857e-05,0.0005,0.004018682457506657,0.48463203791777293,0.00033866707771085204,0.01378427655994892,1.6236274375915527
123,2.3320696543628908e-05,0.0005,0.0037824337341719203,0.4586819600131777,0.00034283714741468427,0.013983740113675595,1.6610393476486207
124,2.3842170161212076e-05,0.0005,0.003832763464914428,0.46203845518165165,0.00034280860621947794,0.014065370544791221,1.6765536403656005
125,2.2754785624985947e-05,0.0005,0.0037577036312884753,0.45928023812505936,0.0003494305141502991,0.014101157106459141,1.6654852232933044
126,2.226451765414418e-05,0.0005,0.0037386094224121837,0.46321125598748525,0.00035262290062382815,0.014000886023044586,1.6499768075942993
127,2.18575370234046e-05,0.0005,0.003679082823296388,0.44758854084544714,0.00036267523560673,0.01418488249927759,1.6768976974487304
128,2.0451666929956344e-05,0.0005,0.003574805916183525,0.44421527405579886,0.0003548022261820734,0.014199066765606403,1.7067870960235596
129,2.1770338334236942e-05,0.0005,0.003680171844859918,0.4619682700898912,0.00036653948610182853,0.014242522619664669,1.6600974192619324
130,2.4661816210532884e-05,0.0005,0.003899039650128947,0.4753231883049011,0.0003468227703124285,0.014168311931192876,1.687280556678772
131,2.305290920614627e-05,0.0005,0.0037865786982907187,0.46413251572185094,0.00038471069175284356,0.014745136953890323,1.7296961393356323
132,2.2123613459067807e-05,0.0005,0.003715025751127137,0.4521177730427848,0.00035995145374909045,0.014406962722539902,1.7249779453277587
133,2.2473015250499075e-05,0.0005,0.003724095784127712,0.44593139449755353,0.0003587215201696381,0.014657762750983239,1.7808761348724365
134,2.3209886775778917e-05,0.0005,0.003833297314743201,0.4715435819890764,0.0003571602386655286,0.014253415912389756,1.7143407735824585
135,2.046691414256606e-05,0.0005,0.0035428145652016004,0.4378978640503354,0.00039565465063787995,0.015336725242435931,1.8232796325683593
136,2.1252368275074535e-05,0.0005,0.0036474492276708285,0.4467155897749795,0.0003473609859356657,0.01396063095331192,1.6639282035827636
137,2.2531474585977977e-05,0.0005,0.003764887038204405,0.46996765671836005,0.000339306739741005,0.01393722052872181,1.6530549240112304
138,1.9220360583858564e-05,0.0005,0.0034524554693036607,0.42151498199833765,0.0003405638572294265,0.013865934014320373,1.6321190485954284
139,1.8835193333062408e-05,0.0005,0.0034074864892496004,0.41844484743807053,0.0003335665197810158,0.013853658884763718,1.6325720529556274
140,2.076478208295561e-05,0.0005,0.0035937548072801696,0.43763218270407783,0.0003370406420435756,0.013897710934281349,1.636483943462372
141,1.94730899517405e-05,0.0005,0.003470234749217828,0.42576462239689294,0.00036715846008155496,0.014703241355717182,1.7198223762512208
142,1.994861192462041e-05,0.0005,0.003510709902478589,0.4435527108112971,0.00034869014564901593,0.014134316958487034,1.7009359407424927
143,1.968944761514043e-05,0.0005,0.0034855632666084503,0.4182833899259567,0.0003564350140513852,0.01437585710734129,1.6664098100662232
144,2.091372003936461e-05,0.0005,0.0036083991966313787,0.43472244840198093,0.000361508242203854,0.014604601047933102,1.7107608823776246
145,2.204521736590929e-05,0.0005,0.0036824073311355378,0.44816939589712357,0.0003593171485699713,0.014526748798787594,1.7045616607666016
146,1.9472216870781268e-05,0.0005,0.0034817116914523973,0.43151366208659275,0.00036855596071109175,0.014842589445412158,1.7638067407608031
147,2.0094547022785668e-05,0.0005,0.003494059983226988,0.4123061624765396,0.0003607537895441055,0.014620027884840965,1.7827132349014283
148,2.060525461557619e-05,0.0005,0.003587196338507864,0.44712862026691436,0.0003871700398158282,0.014530076682567596,1.6788708200454712
149,1.825471555801212e-05,0.0005,0.0033611779974566567,0.4109746430979835,0.00035107970784883946,0.014269920870661736,1.7270901489257813
150,2.0208007088108895e-05,0.0005,0.0035436285908023515,0.4424517421192593,0.000344791739131324,0.014181478872895241,1.701254346847534
151,2.1290090635981567e-05,0.0005,0.0036699379285176593,0.45416768068737456,0.00034184151922818276,0.013858779370784759,1.6306155738830566
152,1.9287909785917792e-05,0.0005,0.0034543054973085723,0.41915894655386604,0.00035551282367669043,0.01440424682945013,1.7436246957778931
153,2.0181533733597865e-05,0.0005,0.0035291788346237607,0.4301644627518124,0.0003547747196862474,0.01435247601568699,1.739021837234497
154,1.876861023528262e-05,0.0005,0.0034414404498206244,0.4339319100512399,0.00035961042158305645,0.014409097880125045,1.6670372414588928
155,1.943943655714975e-05,0.0005,0.003448524032202032,0.4105857174131605,0.0003391613397980109,0.013896378003060818,1.6305284380912781
156,1.9617822326431957e-05,0.0005,0.0034913934792081516,0.42532088221444025,0.0003422525922069326,0.01396253428608179,1.6569870777130127
157,1.9038446277692047e-05,0.0005,0.0034118719150622685,0.41041838608847725,0.00033515976241324096,0.013693343125283718,1.6159081745147705
158,1.2966548691110802e-05,0.00025,0.002836342115369108,0.34800830382770964,0.0003362088152207434,0.013870623983442784,1.6281294097900392
159,1.2103909098590924e-05,0.00025,0.0027583354430066216,0.3459857184622023,0.00033718478435184804,0.01390421536564827,1.646626172542572
160,1.2006670611602507e-05,0.00025,0.0027344599184062745,0.3359004029300478,0.00033452280366327614,0.013798392668366433,1.624860071182251
161,1.1432482397039066e-05,0.00025,0.0026688071447941992,0.3327381300859981,0.0003366042475681752,0.013848457276821137,1.6274241609573363
162,1.2020952832952188e-05,0.00025,0.002728847060766485,0.3363205408255259,0.00033604447869583966,0.013815447047352792,1.6319152584075929
163,1.093208936203559e-05,0.00025,0.0026257635917928484,0.33070811892880336,0.00037731651391368357,0.014358352594077587,1.6902586450576782
164,1.1302715560810206e-05,0.00025,0.0026438718860348066,0.3203149576253361,0.0003377657659584656,0.013896240450441837,1.6322029466629029
165,1.0274146895982186e-05,0.00025,0.00252193612853686,0.3073678597079383,0.00033844134432729333,0.013769439660012721,1.6229141998291015
166,1.1027280548104399e-05,0.00025,0.002638304918176598,0.3389001678493288,0.00033851235336624085,0.013782582283020019,1.6329435300827027
167,1.157969206906273e-05,0.00025,0.002695554833445284,0.33347291857004163,0.0003621845354791731,0.014480042092502117,1.6702846398353577
168,1.10822654194433e-05,0.00025,0.0026347003098991183,0.32468237157000435,0.0003517205420648679,0.014417024321854115,1.7269685697555541
169,1.1634160488130066e-05,0.00025,0.002683331001136038,0.33303307618697486,0.00035721137770451607,0.014393787927925587,1.6683565435409546
170,1.1136699926686965e-05,0.00025,0.0026082955739564367,0.31763818356063633,0.0003346740120323375,0.01383149839192629,1.6271511726379395
171,1.104014065094816e-05,0.00025,0.00259421290208896,0.31774312322669557,0.0003349172085290775,0.013805276036262512,1.6270955209732056
172,1.045901703997111e-05,0.00025,0.002564254828625255,0.3258468242353863,0.0003377989368746057,0.013977058790624141,1.6437961902618408
173,1.0666853454394085e-05,0.00025,0.0025671171330743365,0.31827445860703785,0.0003381954346550629,0.01374745500087738,1.623681978225708
174,1.0098484209669955e-05,0.00025,0.002492385366724597,0.31074053754409153,0.00034405469277407974,0.014124888993799687,1.6542932996749877
175,1.0758686736153322e-05,0.00025,0.0026234594161311784,0.3284663730462392,0.00034032122825738043,0.01401896084100008,1.6444203147888183
176,1.0750053799205893e-05,0.00025,0.002597073314918412,0.32378466595543753,0.0003542621536180377,0.014377557426691055,1.7356235513687133
177,9.964162720785276e-06,0.00025,0.002498493365943432,0.31080604047245447,0.00034362897928804157,0.01412801843136549,1.6591691427230835
178,9.94494161972802e-06,0.00025,0.002506902472840415,0.30838742464780805,0.00033616166561841967,0.013795625664293766,1.6298039827346802
179,9.857554359415291e-06,0.00025,0.0024836583882570265,0.3014153865443336,0.00034671276062726977,0.014243449486792088,1.6849335193634034
180,1.0927798201515139e-05,0.00025,0.0026260152955849964,0.32688352561659284,0.00033505283913109454,0.013756752163171768,1.6203481135368347
181,1.0627711113253706e-05,0.00025,0.0025696497791343263,0.3168883956472079,0.0003462660930817947,0.014055521100759506,1.672295594215393
182,9.632660836864993e-06,0.00025,0.002452604132393996,0.30066765342818363,0.00034257773240096865,0.013918691359460354,1.6465401735305787
183,1.0658795388028214e-05,0.00025,0.002565016815231906,0.31787329677740733,0.00033504632906988265,0.013772648699581624,1.623413685798645
184,1.0782764813686501e-05,0.00025,0.0026006037642558417,0.32395496860477657,0.00033877403941005467,0.013996981166303157,1.6538741369247436
185,9.904507645438166e-06,0.00025,0.0024888826078838773,0.30667434063884946,0.00033554787246976045,0.013766710497438907,1.6222825756072998
186,9.457481282273269e-06,0.00025,0.0024285201844241886,0.3011017665664355,0.00033813048258889464,0.013965150989592076,1.6524689655303955
187,9.917526642210659e-06,0.00025,0.0024728107560012076,0.30870559224155214,0.00033609783742576837,0.013804635398089887,1.624567231655121
188,1.0825300383556977e-05,0.00025,0.0025910784560773106,0.3174376385609309,0.0003398041208274662,0.014014453031122684,1.6516175427436828
189,9.973466651394524e-06,0.00025,0.0024946346630652745,0.3033058413929409,0.0003405404204968363,0.013785033248364926,1.6216483960151673
190,9.58251157216081e-06,0.00025,0.0024455050370759436,0.30473281087478005,0.0003348917509429157,0.013823223322629929,1.6237591314315796
191,1.0131525886815021e-05,0.00025,0.0025204909394184747,0.30963057190179827,0.0003357251405250281,0.013804029569029808,1.6268776669502258
192,9.15765874575906e-06,0.00025,0.0024069334583150014,0.3004990131523874,0.00033570818218868226,0.01385267648845911,1.6311883573532104
193,9.518814002603904e-06,0.00025,0.002445098406738705,0.3064246423178249,0.0003348703202791512,0.01374736388772726,1.618423198699951
194,9.895729129059166e-06,0.00025,0.0024851765582958856,0.30785651568571726,0.00033756848995108155,0.013777849175035953,1.6221645755767822
195,9.782412583263067e-06,0.00025,0.002463530960182349,0.2971107190847397,0.0003368600318208337,0.013892396412789821,1.6399861259460449
196,8.854171315205247e-06,0.00025,0.002344422936439514,0.2924848618242476,0.0003371304312022403,0.013779860369861126,1.6267426977157593
197,9.31576415496238e-06,0.00025,0.0024303449731734065,0.3045026193459829,0.00033894745551515373,0.013956808269023895,1.648233434200287
198,9.364366521165518e-06,0.00025,0.002435469807022148,0.30184072066015666,0.00033579235919751224,0.013805120840668678,1.629328579902649
199,1.0154396539089955e-05,0.00025,0.002506486940715048,0.30926411108838187,0.0003366841491078958,0.013777000561356544,1.6219372844696045
0,9.690018408137904e-06,0.00025,0.0024527129787537787,0.3039763899445534,0.0003379183263750747,0.013949597246944905,1.6415701446533204
1,9.317273842094033e-06,0.00025,0.0024224746483895512,0.30052141699526047,0.00033524154080078004,0.013753692418336868,1.6202218561172486
2,9.873481640170211e-06,0.00025,0.0024802849541107814,0.30611589919196236,0.000371328315930441,0.01436476568877697,1.6809747724533082
3,9.195842727118968e-06,0.00025,0.002389863970379035,0.2950447058743901,0.00034915351402014497,0.014283265016973018,1.7105523147583008
4,9.336068868934591e-06,0.00025,0.0024169411278433268,0.2992175726956791,0.0003392879891907796,0.01376961102336645,1.6204473733901978
5,8.905263879266083e-06,0.00025,0.002363237666587035,0.29772240555286406,0.00033564042521175,0.01382707653939724,1.623550301551819
6,9.297512652867429e-06,0.00025,0.002406186756160524,0.2985719702442487,0.0003368570556631312,0.013793629042804241,1.622421181678772
7,9.02610460101035e-06,0.00025,0.0023544837079114383,0.2876044351524777,0.00033948321745265274,0.013978551872074604,1.6403775510787963
8,8.858065389985212e-06,0.00025,0.002363557256758213,0.29527447053458955,0.00034360010852105917,0.013955990448594094,1.661459363937378
9,9.737274051985878e-06,0.00025,0.002470282976826032,0.31415244836277434,0.0003386210836470127,0.013868476897478103,1.6317651052474975
10,8.790966966039883e-06,0.00025,0.0023356466450624998,0.29006379559967255,0.0003381489092716947,0.013951952502131462,1.6422647552490235
11,8.567399597318904e-06,0.00025,0.0023020258504483433,0.28154619230826694,0.00034399156912695615,0.014028091676533223,1.6644439058303833
12,8.710511239365183e-06,0.00025,0.002316515538427565,0.2909674537314309,0.0003437338243238628,0.014049073562026023,1.6382024698257447
13,8.676562305178473e-06,0.00025,0.0023178263761930995,0.2908674810065163,0.0003473734848666936,0.014215457677841187,1.6655882244110107
14,8.956048733782357e-06,0.00025,0.002367151657740275,0.2902400277919239,0.00034841560933273285,0.014137139536440373,1.6832683048248291
15,8.477104324507915e-06,0.00025,0.002308641886545552,0.2926267647147179,0.0003388815256766975,0.013924147844314574,1.6299702577590942
16,8.609129583116252e-06,0.00025,0.002319329037434525,0.28598695419894327,0.0003405946762068197,0.013954506404697895,1.6349189233779908
