val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,loss,mean_absolute_error,mean_absolute_percentage_error,lr
0.04110825058817864,0.16527377021312714,14.105598388671876,0.003385244727771925,0.0409843803597124,5.3721775201496325,0.0010000000474974513
0.006124479226768017,0.06141584792733192,5.387103059768677,0.001550186863120057,0.030886264568096712,4.006510275890952,0.0010000000474974513
0.007558903686702251,0.07058517241477966,12.51624006652832,0.0012456836408298267,0.027764752886797254,3.5490926242627596,0.0010000000474974513
0.00787803427129984,0.08205564659833908,9.632792739868163,0.0010041850458977646,0.02494801275588964,3.150192474967555,0.0010000000474974513
0.0014162118155509234,0.031181164145469665,4.465526035308838,0.000995226343971138,0.025043851114417377,3.2299070391404,0.0010000000474974513
0.011136456936597825,0.0951656886935234,10.34443341064453,0.0010734119158924411,0.02586086153670361,3.3464715443661337,0.0010000000474974513
0.002621831990778446,0.043994366675615314,5.9572607574462895,0.0009389192405597944,0.024289989720049657,3.058644317325793,0.0010000000474974513
0.005942105770111084,0.06972493529319763,10.629871841430663,0.000816759566653912,0.022550320472372206,2.858817754946257,0.0010000000474974513
0.002988269651308656,0.04605382442474365,7.420511482238769,0.0008042007001165889,0.022435435903699775,2.800959451775802,0.0010000000474974513
0.002699056416749954,0.040250067621469494,3.8398394775390625,0.0007868096039287353,0.022210523962190278,2.781012186150802,0.0010000000474974513
0.00471568725258112,0.06271511256694794,9.2638482131958,0.0007187318202647331,0.02120201938324853,2.6943037801039846,0.0010000000474974513
0.0022344796787947415,0.037887315720319746,3.9228503036499025,0.0006820793627320151,0.02071467588292925,2.742736908862465,0.0010000000474974513
0.0007022619247436523,0.02031360411643982,2.5018501052856443,0.000603705691688351,0.019456477005230753,2.5325467070027403,0.0010000000474974513
0.0029082094989717005,0.04712568181753159,7.023650085449218,0.0006507990158800232,0.020231004281263603,2.5927000134116724,0.0010000000474974513
0.0008414437691681087,0.022629730373620986,2.9931949882507323,0.0005229318070740095,0.018045552432144944,2.3279948795218215,0.0010000000474974513
0.0008209091629832983,0.022385139942169188,2.7177416248321533,0.0005182074611565392,0.018102015593726383,2.378486458878768,0.0010000000474974513
0.002187956854701042,0.03991107347607613,4.816523963928223,0.0004931910666882207,0.017690497022710347,2.2986296768188477,0.0010000000474974513
0.0023129662424325945,0.03886920884251595,3.9626945419311523,0.00045342344777217426,0.016930351011847197,2.19511066547193,0.0010000000474974513
0.003253793343901634,0.04775830280780792,7.810314651489258,0.0004947860947148384,0.01755962466958322,2.2096406993364033,0.0010000000474974513
0.0013338610399514436,0.028315281987190247,2.981507966995239,0.0004487424555332645,0.016833396376355697,2.199811197431464,0.0010000000474974513
0.0039551494922488925,0.05683978551626206,6.739414680480957,0.00042498608919987944,0.016315743392235356,2.0932799369410464,0.0010000000474974513
0.0025494615081697704,0.04346758356690407,6.6058062591552735,0.0004644867897670912,0.017184724164244377,2.2647104732613816,0.0010000000474974513
0.0047391758225858215,0.0546299375295639,4.953168029785156,0.00040631200810036574,0.015961712764281974,2.0449374229029607,0.0010000000474974513
0.0009337323382496834,0.023851121455430984,2.72552494430542,0.0003870657154873602,0.015592972806409786,2.038927255329333,0.0010000000474974513
0.0010776257924735547,0.026510358691215517,3.7155184345245362,0.00034529240155519033,0.014786151357779378,1.8945890916021246,0.0010000000474974513
0.0012145775593817233,0.028335886895656585,3.3145520362854004,0.0002979350885266046,0.013602099475107696,1.7424980684581557,0.0010000000474974513
0.0021892091762274503,0.03924132376909256,6.2579105262756345,0.00029036805249971193,0.013516068019757145,1.7628234364860935,0.0010000000474974513
0.0024682831577956675,0.04159293505549431,4.644155899047852,0.00029813564724386917,0.013787357975777827,1.7888386334870992,0.0010000000474974513
0.0014207650274038314,0.030994189828634264,3.7139754638671874,0.0003378946459055633,0.014712236529118137,1.9092674328653436,0.0010000000474974513
0.001574833605438471,0.03232452645897865,3.805436763763428,0.00030762076451700476,0.0137959918175873,1.7429501413546111,0.0010000000474974513
0.0006662438372150064,0.019966844469308853,2.5302742290496827,0.00025672650758152535,0.012808570523011056,1.701032672480533,0.0010000000474974513
0.0018918923512101172,0.03488666489720345,3.6937493019104,0.0002734860141920906,0.0130091025695989,1.6651541398700915,0.0010000000474974513
0.001169695282354951,0.02783925396203995,4.0981300201416015,0.00028993642832593697,0.01326409888463585,1.6530592344685604,0.0010000000474974513
0.0010515970010310412,0.025828580558300018,2.83679927444458,0.00025830220995397355,0.012643582201709873,1.5960129932102405,0.0010000000474974513
0.0007304668044671416,0.021208222717046737,2.7382975997924803,0.00024600317702922777,0.012470780565942589,1.5791626831355847,0.0010000000474974513
0.0018504078723490238,0.036737347543239596,4.626645614624024,0.0002268845091917013,0.012087381696622622,1.6031790401057193,0.0010000000474974513
0.0011467488342896104,0.027461624830961227,3.49985013961792,0.0002522334773644903,0.012433993734811482,1.5550920041736804,0.0010000000474974513
0.0007600103723816574,0.021077014356851578,2.601505088806152,0.00023004647286143154,0.012101339357463938,1.5887360561270463,0.0010000000474974513
0.0006845387136563658,0.020169849127531052,2.635885009765625,0.00024213890987142037,0.01236413627431581,1.6226162655980962,0.0010000000474974513
0.0006706921812146902,0.019646585911512374,2.4007513523101807,0.00022916779234564226,0.0120008457640284,1.5573312640943024,0.0010000000474974513
0.0020051613859832285,0.03760329473018646,4.105458206176758,0.0002201904051931036,0.011768751325183792,1.4972596072146767,0.0010000000474974513
0.0012843238338828087,0.02970179897546768,4.246237045288086,0.000249707521028253,0.012584070912709362,1.6572677539022345,0.0010000000474974513
0.0010742590418085455,0.025790231555700302,3.073189607620239,0.00021640238214259673,0.011807574341563803,1.5479608066960384,0.0010000000474974513
0.0022164156921207906,0.036437041729688646,3.5241534271240234,0.00020749329100975668,0.01140864647650405,1.4470240946819908,0.0010000000474974513
0.0010834642592817544,0.02687220075726509,3.92934033203125,0.00022467489051632584,0.011979962294038974,1.5501435106679013,0.0010000000474974513
0.0008487848229706287,0.023098132848739624,3.14097735786438,0.00020974712821311857,0.011581534414307067,1.4970406841980783,0.0010000000474974513
0.001429253900423646,0.030769712269306183,4.333302619934082,0.0002240257715457119,0.011805799142506563,1.5682683967289173,0.0010000000474974513
0.0013329894710332156,0.030150111883878707,4.384838012695313,0.00020668095076995852,0.01133098975725864,1.4052122581381548,0.0010000000474974513
0.0024372090324759482,0.03936134877800941,3.7533604850769042,0.00018543580290861429,0.010875759090247907,1.3878955584576256,0.0010000000474974513
0.0014719992512837053,0.03157921683788299,4.2699460010528565,0.00018696234481237631,0.010808109563040106,1.4097995065889861,0.0010000000474974513
0.0009433918911963701,0.02492689147591591,3.2443923778533934,0.00019632834695144802,0.010937921371899154,1.346682305210515,0.0010000000474974513
0.0014453203398734332,0.031969690084457394,4.875680473327637,0.00018701441680681646,0.010811099157129463,1.3516016317919681,0.0010000000474974513
0.0008759518489241601,0.02373947560787201,3.210940731048584,0.00020284339675287667,0.011241535499299828,1.429590307637265,0.0010000000474974513
0.0006524727344512939,0.019583519011735915,2.339358163833618,0.00016334754002041575,0.010083221170266991,1.2782519563624732,0.0010000000474974513
0.0008801393890753388,0.022092547684907912,2.5334620475769043,0.0001860043802788775,0.010789095938597854,1.3687042873282182,0.0010000000474974513
0.0007074999008327723,0.020213416278362276,2.3849451789855958,0.00018545915023117376,0.010787918608439596,1.3599114693089536,0.0010000000474974513
0.0006772609543986618,0.01993324503302574,2.523878885269165,0.0001807792575380422,0.010574602801548807,1.321996970402567,0.0010000000474974513
0.0009133988656103611,0.02443055284023285,3.1573108978271485,0.00017895613876967937,0.010685244134774334,1.4032420935379832,0.0010000000474974513
0.0006926540788263082,0.02032533398270607,2.416625602722168,0.00017792099661279568,0.010615979690692928,1.4156942061374063,0.0010000000474974513
0.0011194969397038221,0.027651673793792724,3.922714237213135,0.00015108989283142268,0.009683945503870124,1.1962311429224517,0.0010000000474974513
0.0008038218761794269,0.020765782207250595,2.4041452236175536,0.00016696060457462936,0.010216132811809841,1.3027746127781115,0.0010000000474974513
0.0008925655502825976,0.023566751331090926,2.7224090995788575,0.00015606979159699558,0.009907480484168781,1.277626688505474,0.0010000000474974513
0.0006912482092157006,0.020130754619836808,2.521756422042847,0.0001581062805244552,0.009943227005240165,1.264532648638675,0.0010000000474974513
0.000696116372011602,0.020091705828905106,2.3571403732299805,0.00015452106596938777,0.009859493177580206,1.282332950667331,0.0010000000474974513
0.0010600235052406787,0.026610054284334182,3.6245767154693604,0.0001758040942031106,0.010580457563855146,1.349229503380625,0.0010000000474974513
0.0011844899151474237,0.028422422647476197,3.536401134490967,0.00017169686050865014,0.010305199382728652,1.2951582191868831,0.0010000000474974513
0.0006940521998330951,0.020550929874181747,2.421086803436279,0.0001341225113474617,0.00910827395476793,1.1635639978208039,0.0010000000474974513
0.0006493960404768586,0.019614628493785858,2.541591947555542,0.00013530890269689016,0.009213266303860828,1.1879209183391772,0.0010000000474974513
0.0008121325597167015,0.022325806558132173,2.533459117889404,0.00014869064006856397,0.009681087655456442,1.2401391736080771,0.0010000000474974513
0.0010262075145728885,0.024336131989955902,2.913322036743164,0.00014578956714218582,0.009576263258723836,1.2104337096967195,0.0010000000474974513
0.0010115643665194512,0.02531914761662483,3.0191008682250975,0.0001476967812203312,0.009616351528779456,1.2005957837355765,0.0010000000474974513
0.0008360755213070661,0.021640391796827318,2.510787861824036,0.00014589587962071069,0.009537028731484163,1.227096509331151,0.0010000000474974513
0.0007959378445520997,0.021696574717760087,2.722517309188843,0.00013170612583512833,0.009122168076665778,1.2031064532932483,0.0010000000474974513
0.0006909723212011158,0.020057218343019486,2.4961918869018556,0.00013780754992867035,0.009307053529706441,1.182972570218538,0.0010000000474974513
0.0006137885339558125,0.01875400388240814,2.284557189941406,0.0001531980586464909,0.009727478327719788,1.245894189332661,0.0010000000474974513
0.0009549983632750809,0.024097539573907853,3.232940725326538,0.00016576703551445942,0.010206932911747381,1.2429906270378515,0.0010000000474974513
0.0006680485270917415,0.019488595962524415,2.323428913116455,0.00014965169821669789,0.009558636726909563,1.174592718174583,0.0010000000474974513
0.00078594780433923,0.02175736132264137,2.548593063354492,0.0001232767629706742,0.008675489141752845,1.1026901633112054,0.0010000000474974513
0.000625436526723206,0.019056834667921067,2.318115821838379,0.0001251017666516801,0.008789496074773763,1.1374784692965056,0.0010000000474974513
0.0006563421608880162,0.01954735416173935,2.331969467163086,0.00012422871231223994,0.008831667886360696,1.1072451094577187,0.0010000000474974513
0.0007624780959449709,0.02171080359816551,2.900589138031006,0.0001340204546669204,0.00916798665511765,1.2238366880918803,0.0010000000474974513
0.0006785573349334299,0.01943569591641426,2.3115808544158933,0.0001227706065095079,0.0087422398940513,1.1247216421428479,0.0010000000474974513
0.0005934852152131498,0.01853552296757698,2.261660093307495,0.00011949938305157335,0.008595967767858191,1.078126508185738,0.0010000000474974513
0.0008290911801159382,0.02231875032186508,2.609310474395752,0.00012163537278109672,0.008661390920610804,1.0910423487613075,0.0010000000474974513
0.0008819488170556724,0.022330907016992568,2.4840223770141603,0.00011813067101665135,0.008726764566019962,1.153412872966967,0.0010000000474974513
0.0008399423733353615,0.02265590998530388,2.636395007133484,0.0001178961797023045,0.008570564834695113,1.0864700260664288,0.0010000000474974513
0.0006207500835880638,0.018957959562540053,2.4099038133621216,0.00013214942423541,0.009148276716470718,1.1737341481258994,0.0010000000474974513
0.0005969782085157931,0.01847244668006897,2.232039043426514,0.000105513484241735,0.008181779193250756,1.0257959410265873,0.0010000000474974513
0.0006436444269493222,0.01931008905172348,2.3060599002838136,0.00010853169906553568,0.008246967014121382,1.0665803598604704,0.0010000000474974513
0.0006175237405113876,0.018798827469348908,2.256527919769287,0.00011710316769466246,0.008427368107594941,1.0496970943149768,0.0010000000474974513
0.0006564034507609903,0.019556841999292373,2.407596477508545,0.00011176969511832699,0.00836917719068496,1.0457844057710548,0.0010000000474974513
0.0007018658737652004,0.02013016080856323,2.576093147277832,0.00010674021389078055,0.008171128821804334,1.036346313853013,0.0010000000474974513
0.0005888021164573729,0.01819829159975052,2.1996045398712156,0.00010513373143437907,0.008098199108713552,1.0476044387817383,0.0010000000474974513
0.000792700701393187,0.021260185241699217,2.4735493545532226,0.00011341712848087282,0.008489626092542158,1.1040288309799997,0.0010000000474974513
0.0007066679177805781,0.01990991148352623,2.379199562072754,0.0001152576568113689,0.008556261859834194,1.1031754209869786,0.0010000000474974513
0.0006394908726215363,0.01929993897676468,2.3112009239196776,0.00012195968812356066,0.008748050386968412,1.1374250593687358,0.0010000000474974513
0.0014418063014745711,0.03245950204133988,4.029118148803711,0.00011085351584111585,0.008260463498140636,1.0611746852774369,0.0010000000474974513
0.0005831335396505892,0.018061969399452208,2.199109857559204,0.00011953523528982738,0.00860503796174338,1.0540408600255062,0.0010000000474974513
0.0006346322391182184,0.0191571923494339,2.355134853363037,0.00010257907164295351,0.007948088848277142,1.017437178561562,0.0010000000474974513
0.00058695815410465,0.01824288260936737,2.2146658897399902,6.626474451255298e-05,0.006396950442932154,0.7983830685866506,0.0005000000237487257
