epoch,loss,lr,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
96,5.221308035618643e-05,0.001,0.005632938935800835,0.6781742548412747,0.0003909075361055632,0.015220407689611117,1.820520528793335
97,5.187349042777593e-05,0.001,0.005631947815970139,0.6935582813333582,0.00034477328955351066,0.014089039489626885,1.6881739683151245
98,4.964163228955672e-05,0.001,0.005498392330275641,0.6641035547344772,0.00035201800086845955,0.01432147219280402,1.7088008632659912
99,4.6359403597846354e-05,0.001,0.005309663720152996,0.6494759074140478,0.00037422743765637277,0.015091555749376614,1.8705055720011394
0,4.937983946271103e-05,0.001,0.00545370011749091,0.6475737830797831,0.0004736531563103199,0.017438432787855465,2.2245012448628745
1,5.045038108127537e-05,0.001,0.005556544488226926,0.6726107142501407,0.00037896291756381594,0.014620532393455505,1.7276746908823648
2,4.86976582798417e-05,0.001,0.005398488384706003,0.651430108052713,0.0003505080128864696,0.014252795209487279,1.6905057614644368
3,4.4946733567350615e-05,0.001,0.005256415773872976,0.6371698398590088,0.00039504890609532594,0.014992882172266643,1.7665357341766357
4,4.549795322667773e-05,0.001,0.005274136555415612,0.6407885169453091,0.0003841070958878845,0.014643699343005816,1.7156013027826944
5,4.480525136642865e-05,0.001,0.005228458559623471,0.6326414390669929,0.00035698728961870073,0.014484835311770439,1.7625557740529378
6,4.965032801879311e-05,0.001,0.005516091856139677,0.6684817567666371,0.00037437866628170014,0.014582905575633048,1.7218691221872966
7,4.8583606113054514e-05,0.001,0.005425572575794326,0.6492605783144633,0.00041470049732985595,0.015830446695288023,1.9417170248031617
8,4.363074540257609e-05,0.001,0.005172525861748943,0.6273128818229393,0.0003665882275284578,0.014763601705431938,1.807034734725952
9,5.006315642957041e-05,0.001,0.005511291109301426,0.6626972505428173,0.00035065035661682487,0.014120361134409905,1.7055073108673096
10,4.327847141367211e-05,0.001,0.0051627520543557626,0.6364904342492421,0.0003457100858601431,0.014041560555497806,1.6804499444961547
11,4.5608391127812126e-05,0.001,0.005305954390101963,0.6426531521302682,0.0004025240142364055,0.01534769602616628,1.773124965985616
12,4.449519196620073e-05,0.001,0.005203048839061348,0.6249749518323827,0.0003571056394527356,0.014217911998430888,1.7285705032348633
13,4.4046895799477136e-05,0.001,0.0051795708459836465,0.628530599117279,0.00038764392087856927,0.015054574151833852,1.8171744130452474
14,4.332080772831061e-05,0.001,0.005127098874361427,0.617660601121408,0.00038280315270336967,0.014646691098809242,1.7396300687789916
15,4.358534644955028e-05,0.001,0.005137743345013371,0.6156357445275342,0.0003718645548215136,0.014703139225641886,1.8188586756388347
16,4.8597324912272464e-05,0.001,0.005404755990262385,0.6465085295218008,0.0004606377456802875,0.01650856287777424,1.9845151863098145
17,4.1119261805121186e-05,0.001,0.005044897682688855,0.6190359704759386,0.0003545445748604834,0.014309932564695677,1.7181899881362914
18,4.2231668975243036e-05,0.001,0.005090730123497821,0.6152733649589397,0.0004788140521074335,0.016345247074961662,1.838963932355245
19,4.0930070986279236e-05,0.001,0.005023189110888375,0.6065698077678681,0.00037474981066770854,0.014473379065593085,1.70810103225708
20,4.192037418316533e-05,0.001,0.005066885194292775,0.6139870140287611,0.00035662517549159625,0.014342026909192403,1.7427734365463257
21,4.023072885481977e-05,0.001,0.004971493751362518,0.611837046428963,0.00035789900738745925,0.014491876602172852,1.7642169704437256
22,4.1219189701897216e-05,0.001,0.005008289466853495,0.6106995842545121,0.0003748042587346087,0.014582471286257108,1.7301272589365642
23,4.029249283377323e-05,0.001,0.004965936106112268,0.6081622291405996,0.0003992641450992475,0.015244319786628087,1.764532969792684
24,4.112147905214914e-05,0.001,0.004995953219908255,0.6043216799453452,0.00037269505245300633,0.014514704292019209,1.7175909274419148
25,4.16112066919191e-05,0.001,0.00503207783345823,0.6033667288444661,0.00039402612034852304,0.01555710079272588,1.940631696065267
26,4.235740705405112e-05,0.001,0.005060190432601505,0.6120147693422106,0.0004814252828558286,0.016234120284517605,1.8134092410405478
27,4.072415509532827e-05,0.001,0.004954283688355376,0.5917170283176281,0.0003532840301825975,0.014099498242139817,1.688856673558553
28,3.651933903057835e-05,0.001,0.004720150297438657,0.5748345792116942,0.00035393247481745976,0.014164672985672951,1.6949668203989665
29,4.169926062173477e-05,0.001,0.005040273137666561,0.6079733453415058,0.0003487765248088787,0.014155778502424558,1.6952389221191406
30,3.920644472856549e-05,0.001,0.004862282203303443,0.5819908435521303,0.0006248617813301583,0.019452945267160734,2.193878382364909
31,4.002053174783079e-05,0.001,0.00493377669762682,0.5959425518689332,0.00035349926119670273,0.01440956603984038,1.7498611268997193
32,4.1472880160047986e-05,0.001,0.005041419595479965,0.6095350686179267,0.0003441096014964084,0.014082380304733912,1.6803250161806742
33,3.845575213657597e-05,0.001,0.004850924257327009,0.5903360151538143,0.0003605559990586092,0.0145049815873305,1.7183619604110718
34,3.945693632865894e-05,0.001,0.004902655067819136,0.5940820048826713,0.0003835355214929829,0.014950070391098658,1.7571391228040059
35,3.812185387074283e-05,0.001,0.004814172620574634,0.5835599861056716,0.0003740772377544393,0.014648011848330499,1.7575536762873332
36,3.9494203806464576e-05,0.001,0.004910669336716334,0.6027089696636906,0.00046799150311077636,0.01672183096408844,1.8924288756052654
37,3.594937764703193e-05,0.001,0.004673795260213039,0.5676321952607897,0.00038693736392694214,0.015034799709916115,1.8031219919522603
38,3.719131514743721e-05,0.001,0.004778747242909891,0.5817956890706663,0.00038290769420564174,0.014491067831714948,1.6999422070185344
39,3.6547669464467885e-05,0.001,0.004738022384820161,0.5730289955050857,0.000414030024005721,0.015623428503672283,1.9288267676035564
40,3.4837532309649286e-05,0.001,0.004640113527576129,0.562314145927076,0.0003518780181960513,0.0142052863240242,1.7093559087117514
41,3.797184072755044e-05,0.001,0.004798198357776359,0.5802139805776102,0.0003544389755697921,0.014356804529825847,1.7372202523549398
42,3.657104875957076e-05,0.001,0.004750009807171645,0.5805338271723853,0.0003903135973184059,0.014901104857524236,1.8292545569737753
43,3.3410209539363644e-05,0.001,0.004523671240718276,0.5503631708003857,0.00034815931514215967,0.01405454920232296,1.6813969736099244
44,3.4278990290962005e-05,0.001,0.004579779858942385,0.5658295802363643,0.00040237412555143236,0.015071241771181425,1.7765845289230346
45,3.577414171929747e-05,0.001,0.004684092348372495,0.5687773705058627,0.00041338484567434835,0.015789382725954055,2.0430452686945597
46,3.806708564230508e-05,0.001,0.004815657396559362,0.5803593776314346,0.0003618873393085475,0.014477831150094668,1.7860127531687418
47,3.614781084723762e-05,0.001,0.004704453546691824,0.5688246947835993,0.00037512380233965814,0.014425400897860527,1.6921856435139975
48,3.481628307566064e-05,0.001,0.004592481309065113,0.548347074261418,0.0003503694526540736,0.014139387145638466,1.7066965789794921
49,3.684996403602849e-05,0.001,0.004721076354384422,0.5719992397802848,0.0005292551182986548,0.017714624121785164,1.9249496008555094
50,3.690710669858769e-05,0.001,0.004718359835721829,0.5625666690137652,0.0003572624589626988,0.014458670685688655,1.71301784324646
51,2.2204522203807116e-05,0.0005,0.0037056880593299866,0.45991142450438605,0.00033859983513442177,0.013913114935159683,1.6618179667790731
52,2.1436964967169507e-05,0.0005,0.0036232583495201887,0.43868400775944744,0.0003461722781260808,0.01414588676393032,1.7084188791910808
53,1.9887833315873717e-05,0.0005,0.003480642173025343,0.42330415650650305,0.00036751317023299635,0.014394501199324925,1.709587876955668
54,1.987172134963826e-05,0.0005,0.003483981633627856,0.4229822488360935,0.0003495938450408479,0.014191626285513242,1.6780553817749024
55,2.0381612761950776e-05,0.0005,0.0035351183900126705,0.4297626909414927,0.0003580046998492132,0.014263371859987576,1.7091591288248698
56,2.021446794754377e-05,0.0005,0.0035328059141282683,0.4295819038373453,0.0003368569767723481,0.013868595456083616,1.6596899649302164
57,1.8311585026552807e-05,0.0005,0.0033572847892840703,0.411716564628813,0.0003471141258875529,0.014293636813759805,1.731034902572632
58,1.944455779718097e-05,0.0005,0.0034417732446281996,0.4189503842018269,0.0003497225277436276,0.014078468084335327,1.6825967041651408
59,1.9928086028677945e-05,0.0005,0.003482942518260744,0.4214870007038116,0.0003442645438481122,0.014156473050514857,1.7038684984842936
60,1.963913006626104e-05,0.0005,0.003492015313771036,0.429113612819601,0.00040744602133054286,0.015647506485382715,1.9863774455388388
61,2.045094832337108e-05,0.0005,0.003553287708648929,0.43394938444208214,0.00036491400197458763,0.01446404424806436,1.746439816792806
62,1.721572160790351e-05,0.0005,0.003251842323276732,0.4016785852511724,0.00034014976994755367,0.013910814901192984,1.6730919752120972
63,1.9125533447987874e-05,0.0005,0.003412618085741997,0.4185025372328582,0.00034220073519585035,0.014092056612173717,1.685856408437093
64,1.861283175471558e-05,0.0005,0.003379639791117774,0.4094998235879121,0.00033929265088712175,0.013944041495521864,1.6736602732340495
65,1.8848686408967263e-05,0.0005,0.0033755271467897628,0.40835233252136793,0.00033796434251902004,0.013808465068538984,1.6534432617823283
66,1.8003699241456126e-05,0.0005,0.0033049855491629355,0.3977727283371819,0.00035783672340524694,0.014087270696957905,1.6682006858189902
67,1.8528444275741802e-05,0.0005,0.003362797478834788,0.4117462029898608,0.0003680204089420537,0.014530581926306088,1.754301914215088
68,1.7067882563019843e-05,0.0005,0.003223288144778322,0.3886599881913927,0.00034009358119995646,0.01395637689034144,1.6675567677815755
69,1.816993130005021e-05,0.0005,0.0033482296687585337,0.40850687547966286,0.0003392757187830284,0.013947820628682772,1.663003449122111
70,1.7532026212494304e-05,0.0005,0.0032747179661636,0.40284511812527973,0.00035211419818612436,0.014155913596351941,1.6999061851501465
71,1.721411503577083e-05,0.0005,0.00323475332668534,0.3940290138633163,0.00034805719240102917,0.01425532054901123,1.7089696559906007
72,1.9475223568776897e-05,0.0005,0.00344871678562076,0.4192857396779237,0.00037083466746844353,0.014312277272343635,1.683659202893575
73,1.6231004342814602e-05,0.0005,0.003155390797389878,0.3876031635690618,0.00035421762173064054,0.01440659504632155,1.7644623476664225
74,1.7747484129897743e-05,0.0005,0.00328613120648596,0.3987934294276767,0.0003702118767735859,0.014543621147672336,1.746420747756958
75,1.7103303827079125e-05,0.0005,0.0032153152817929235,0.3882603986351578,0.0003706206986680627,0.014640025918682416,1.7367925914128621
76,1.7398842640196326e-05,0.0005,0.0032674321753007394,0.39517579686200177,0.00033624205575324593,0.01381398976345857,1.6532614533106487
77,1.700750209581909e-05,0.0005,0.003222390291867433,0.3912154529447909,0.0003501634537242353,0.014140621175368627,1.679533006032308
78,1.7527980877073585e-05,0.0005,0.0032919135375155343,0.4083838878560949,0.0003412379385748257,0.013825059667229652,1.6522181383768717
79,1.6072957120438028e-05,0.0005,0.003141093546041736,0.3813325425342277,0.0003366481212433428,0.013834129393100738,1.6557136087417603
80,1.6775997944259196e-05,0.0005,0.0031875987698634467,0.3840949556650939,0.00035518439300358294,0.014317728812495868,1.7219402122497558
81,1.7222989852463663e-05,0.0005,0.003259940458668603,0.4023160980630804,0.00034416614170186224,0.013942811369895934,1.6912402846018473
82,1.6049923754946103e-05,0.0005,0.003135506143172582,0.3872526609102885,0.00033556678355671466,0.01379461771249771,1.6527247149149578
83,1.7197249537140898e-05,0.0005,0.0032314334075759957,0.39163533349390384,0.00033843141988230247,0.01387545850376288,1.6669946473439534
84,1.7596794849884678e-05,0.0005,0.003280163726320973,0.3989569270522506,0.0003523261478015532,0.013984908998012543,1.6741162888209025
85,1.724497603983629e-05,0.0005,0.003247449347818339,0.3946013773061611,0.00036222368145051104,0.014358778029680252,1.7332894528706868
86,1.6709993868668485e-05,0.0005,0.003213308561179373,0.3918602009967521,0.0003400649935938418,0.013895912771423657,1.6637315254211427
87,1.658322860600526e-05,0.0005,0.0031939578122562834,0.38749146191279094,0.00034668021416291595,0.01397383972009023,1.6724446433385214
88,1.576432126401212e-05,0.0005,0.003114720819724931,0.38293092346191404,0.0003399243974126875,0.013872549697756767,1.6688899466196696
89,1.509217902235428e-05,0.0005,0.0030290964118860385,0.36782616209100794,0.0003432848338658611,0.01390404337644577,1.6697333704630535
90,1.6693662539317436e-05,0.0005,0.00320118068434574,0.391657344756303,0.00033781241062873354,0.013804338986674944,1.6547335109710692
91,1.7124361223843017e-05,0.0005,0.0032161279260008425,0.38712533517237063,0.00034138902094370374,0.013952686503529549,1.6639581305185953
92,1.5395708994926988e-05,0.0005,0.0030689810470298485,0.3791453739890346,0.00033930649736430495,0.01390867067873478,1.662094110806783
93,1.5530269957606733e-05,0.0005,0.0030742801869357073,0.3720531284102687,0.0003448816875073438,0.014131902133425077,1.7074774490992228
94,1.6223549836097476e-05,0.0005,0.0031665316958118367,0.3903058566958816,0.00033908468985464424,0.013919668634732565,1.6583805259068807
95,1.5508269804909274e-05,0.0005,0.0030836823648876612,0.37878468665370235,0.0003473320997630556,0.01411710359652837,1.6730419788360595
96,1.6057916486547415e-05,0.0005,0.003132654994726181,0.3788266200224559,0.0003393243788353478,0.013822247490286828,1.6576836182276409
97,1.4608432803571405e-05,0.0005,0.0030021973964240818,0.3668035447420897,0.00033945102524012325,0.013921447177728016,1.672244088490804
98,1.537814202944261e-05,0.0005,0.003064860322409206,0.37121110449896916,0.00035869098734110595,0.014439795419573784,1.7470231971740722
99,1.5436209103494617e-05,0.0005,0.0030847858129828066,0.37938843974360714,0.0003457191208532701,0.013938621054093043,1.663497953414917
100,1.6183073854133706e-05,0.0005,0.003138802104526096,0.38020712438336124,0.0003431759491407623,0.013992647975683212,1.6946244201660157
101,1.1319218336683224e-05,0.00025,0.0026302127446289417,0.32088790403030537,0.0003366608878908058,0.013819955483078957,1.6516978406906129
102,1.087697439585032e-05,0.00025,0.0025800974484946992,0.3145109489317294,0.00034040553766923645,0.01400635043780009,1.690002679824829
103,1.09601784372865e-05,0.00025,0.0025943486696040187,0.3157798100268399,0.00033883760768609744,0.01376508306960265,1.6455025288263956
104,1.0658962974250445e-05,0.00025,0.002544501077797678,0.30785901053305026,0.0003722979292506352,0.014651042833924294,1.7221389726003011
105,1.0470394850118382e-05,0.00025,0.002533622813997445,0.31084448220111704,0.00033678105287253857,0.013802163481712341,1.6516425374348958
106,9.732272299448529e-06,0.00025,0.0024502106921540368,0.3033430625906697,0.00033855145308189094,0.013770618706941604,1.6496469230651856
107,1.0531799204761262e-05,0.00025,0.002550732758862001,0.3163557304629573,0.00033754441235214473,0.013775100176533063,1.6519036461512249
108,1.0303666977388612e-05,0.00025,0.002517679990441711,0.3104218212763468,0.0003407433818404873,0.014019702171285947,1.6820539150238036
109,9.81151722387747e-06,0.00025,0.0024507744836586493,0.29915669055779776,0.0003408882818960895,0.013821088622013727,1.6671803353627523
110,1.0236545207455358e-05,0.00025,0.002505417807786553,0.3072768424440313,0.00034177932197538516,0.013998136858145396,1.6902014554341633
111,1.0236764064757153e-05,0.00025,0.0025144713857659586,0.30590082118687806,0.00034209683382262787,0.013943331897258758,1.678316611289978
112,1.060164922960717e-05,0.00025,0.0025354163387307413,0.3074797619890284,0.0003416946212916325,0.014023883268237114,1.694443147977193
113,9.187934646332805e-06,0.00025,0.0023822400779635816,0.29478046881269526,0.00033533607074059545,0.01378706623117129,1.6531251258850097
114,1.001240289197422e-05,0.00025,0.0024777437100807825,0.3007888988874577,0.0003377744792572533,0.013861019680897394,1.6589715852737428
115,9.479020263825078e-06,0.00025,0.002405176407209149,0.294997787532983,0.0003363437592051923,0.01374702185889085,1.6490271784464519
116,9.424732404686102e-06,0.00025,0.002398567545745108,0.294511148541062,0.0003425203861358265,0.014006736680865288,1.6895943826039632
117,1.0134475345492118e-05,0.00025,0.002494346087729489,0.30487171430499466,0.0003364672514144331,0.013754122679432233,1.6467959988911947
118,9.764417217849297e-06,0.00025,0.0024313564984886735,0.29484037560886805,0.0003459946111543104,0.014057668834924698,1.6699799633026122
